id,name,us_sound,us_link,type
1933,acephalous,eɪˈsef.əl.əs,../audio/a/cdo1121usacep0027.mp3,adjective
1939,acer,ˈeɪ.sɚ,../audio/a/cdo0318usacer0036.mp3,noun
1958,acerbic,əˈsɝː.bɪk,../audio/a/usaccre009.mp3,adjective
1959,acerbically,əˈsɝː.bɪ.kəl.i,../audio/a/cdo0623usacer0029.mp3,adverb
1960,acerbity,əˈsɝː.bə.t̬i,../audio/a/eus70056.mp3,noun
1999,acetabular,ˌæs.ɪˈtæb.jə.lɚ,../audio/a/cespus000004.mp3,adjective
2004,acetabulum,ˌæs.əˈtæb.jə.ləm,../audio/a/cespus000005.mp3,noun
2022,acetaminophen,əˌsiː.t̬əˈmɪn.ə.fen,../audio/a/eus70057.mp3,noun
2034,acetate,ˈæs.ə.teɪt,../audio/a/usaccre013.mp3,noun
2074,acetylene,əˈset̬.ə.liːn,../audio/a/usaccre016.mp3,noun
2143,acetone,ˈæs.ə.t̬oʊn,../audio/a/usaccre015.mp3,noun
2201,achalasia,ˌæk.əˈleɪ.ʒə,../audio/a/cespus000006.mp3,noun
2218,ache,eɪk,../audio/a/ache.mp3,noun
2222,ached,eɪk,../audio/a/ache.mp3,verb
2251,achy,ˈeɪ.ki,../audio/a/usaccre020.mp3,adjective
2255,achievable,əˈtʃiː.və.bəl,../audio/a/achievable.mp3,adjective
2256,achieve,əˈtʃiːv,../audio/a/achieve.mp3,verb
2257,achieved,əˈtʃiːv,../audio/a/achieve.mp3,verb
2258,achievement,əˈtʃiːv.mənt,../audio/a/achievement.mp3,noun
2260,achiever,əˈtʃiː.vɚ,../audio/a/usaccre017.mp3,noun
2263,achieving,əˈtʃiːv,../audio/a/achieve.mp3,verb
2287,aching,eɪk,../audio/a/ache.mp3,verb
2288,achingly,ˈeɪ.kɪŋ.li,../audio/a/usaccre019.mp3,adverb
2296,achkan,ˈætʃ.kən,../audio/a/cald4us0016.mp3,noun
2319,achoo,əˈtʃuː,../audio/a/cus00026.mp3,exclamation
2410,acid,ˈæs.ɪd,../audio/a/acid.mp3,noun
2420,acidic,əˈsɪd.ɪk,../audio/a/usaccre021.mp3,adjective
2422,acidify,əˈsɪd.ə.faɪ,../audio/a/eus75466.mp3,verb
2426,acidification,əˌsɪd.ɪ.fɪˈkeɪ.ʃən,../audio/a/cdo0318usacid0038.mp3,noun
2427,acidified,əˈsɪd.ə.faɪ,../audio/a/eus75466.mp3,verb
2431,acidifying,əˈsɪd.ə.faɪ,../audio/a/eus75466.mp3,verb
2439,acidity,əˈsɪd.ə.t̬i,../audio/a/eus70059.mp3,noun
2444,acidly,ˈæs.ɪd.li,../audio/a/usaccre024.mp3,adverb
2457,acidophilus,ˌæs.əˈdɑː.fəl.əs,../audio/a/usaccre025.mp3,noun
2472,acidulous,əˈsɪdʒ.ə.ləs,../audio/a/cdo0318usacid0039.mp3,adjective
2551,ackee,ˈæk.i,../audio/a/cdo1121usacke0028.mp3,noun
2561,acknowledge,əkˈnɑː.lɪdʒ,../audio/a/acknowledge.mp3,verb
2563,acknowledged,ɪkˈnɑl·ɪdʒd,../audio/a/acknowledged.mp3,adjective
2564,acknowledgedly,əkˈnɑː.lɪdʒd.li,../audio/a/cdo0623usackn0030.mp3,adverb
2565,acknowledgement,"",../audio/a/eus70060.mp3,noun
2570,acknowledging,əkˈnɑː.lɪdʒ,../audio/a/acknowledge.mp3,verb
2571,acknowledgment,əkˈnɑː.lɪdʒ.mənt,../audio/a/eus70060.mp3,noun
2572,acknowledgments,ɪkˈnɑl·ɪdʒ·mənts,"",phrase
2592,acme,ˈæk.mi,../audio/a/acme.mp3,noun
2598,acne,ˈæk.ni,../audio/a/acne.mp3,noun
2633,acolyte,ˈæk.əl.aɪt,../audio/a/usaccre027.mp3,noun
2654,aconite,ˈæk.ə.naɪt,../audio/a/cdo0623usacon0031.mp3,noun
2676,acorn,ˈeɪ.kɔːrn,../audio/a/acorn.mp3,noun
2702,acoustic,əˈkuː.stɪk,../audio/a/acoustic.mp3,adjective
2704,acoustically,əˈkuː.stɪ.kəl.i,../audio/a/usaccre028.mp3,adverb
2709,acoustics,əˈkuː.stɪks,../audio/a/acoustics.mp3,noun
2713,acquaintance,əˈkweɪn.təns,../audio/a/eus70061.mp3,noun
2715,acquaintanceship,əˈkweɪn.təns.ʃɪp,../audio/a/usaccre030.mp3,noun
2719,acquainted,əˈkweɪn.t̬ɪd,../audio/a/acquainted.mp3,adjective
2727,acquiesce,ˌæk.wiˈes,../audio/a/acquiesce.mp3,verb
2728,acquiesced,ˌæk.wiˈes,../audio/a/acquiesce.mp3,verb
2730,acquiescence,ˌæk.wiˈes.əns,../audio/a/acquiescence.mp3,noun
2732,acquiescent,ˌæk.wiˈes.ənt,../audio/a/usacqui001.mp3,adjective
2733,acquiescently,ˌæk.wiˈes.ənt.li,../audio/a/cdo0623usacqu0032.mp3,adverb
2736,acquiescing,ˌæk.wiˈes,../audio/a/acquiesce.mp3,verb
2741,acquirable,əˈkwaɪɚ.ə.bəl,../audio/a/cdo0623usacqu0033.mp3,adjective
2742,acquire,əˈkwaɪɚ,../audio/a/acquire.mp3,verb
2743,acquired,əˈkwaɪɚ,../audio/a/acquire.mp3,verb
2747,acquirer,əˈkwaɪr.ɚ,../audio/a/usacqui002.mp3,noun
2750,acquiring,əˈkwaɪɚ,../audio/a/acquire.mp3,verb
2755,acquisition,ˌæk.wəˈzɪʃ.ən,../audio/a/acquisition.mp3,noun
2758,acquisitive,əˈkwɪz.ə.t̬ɪv,../audio/a/eus70062.mp3,adjective
2760,acquisitiveness,əˈkwɪz.ə.t̬ɪv.nəs,../audio/a/cdo0318usacqu0041.mp3,noun
2761,acquisitor,"",../audio/a/usbp0019.mp3,noun
2764,acquit,əˈkwɪt,../audio/a/acquit.mp3,verb
2768,acquittal,əˈkwɪt̬.əl,../audio/a/acquittal.mp3,noun
2798,acre,ˈeɪ.kɚ,../audio/a/acre.mp3,noun
2800,acreage,ˈeɪ.kɚ.ɪdʒ,../audio/a/acreage.mp3,noun
2810,acrid,ˈæk.rɪd,../audio/a/acrid.mp3,adjective
2830,acridly,ˈæk.rɪd.li,../audio/a/cdo0623usacri0034.mp3,adverb
2841,acrylic,əˈkrɪl.ɪk,../audio/a/acrylic.mp3,noun
2845,acrimony,ˈæk.rəˌmoʊ.ni,../audio/a/acrimony.mp3,noun
2847,acrimonious,ˌæk.rəˈmoʊ.ni.əs,../audio/a/acrimonious.mp3,adjective
2848,acrimoniously,ˌæk.rəˈmoʊ.ni.əs.li,../audio/a/usacqui004.mp3,adverb
2879,acrobat,ˈæk.rə.bæt,../audio/a/acrobat.mp3,noun
2882,acrobatic,ˌæk.rəˈbæt̬.ɪk,../audio/a/acrobatic.mp3,adjective
2884,acrobatically,ˌæk.rəˈbæt̬.ɪ.kəl.i,../audio/a/cdo0623usacro0035.mp3,adverb
2885,acrobatics,ˌæk.rəˈbæt̬.ɪks,../audio/a/usacqui005.mp3,noun
2934,acrolein,əˈkroʊ.li.ɪn,../audio/a/cdo0318usacro0042.mp3,noun
2955,acromial,əˈkroʊ.mi.əl,../audio/a/cespus000012.mp3,adjective
2958,acromioclavicular,əˌkroʊ.mi.oʊ.kləˈvɪk.jə.lɚ,../audio/a/cespus000013.mp3,adjective
2967,acromion,əˈkroʊ.mi.ən,../audio/a/cespus000014.mp3,noun
2993,acronym,ˈæk.rə.nɪm,../audio/a/acronym.mp3,noun
3010,acrophobia,ˌæk.rəˈfoʊ.bi.ə,../audio/a/cdo0318usacro0043.mp3,noun
3019,acropolis,əˈkrɑː.pə.lɪs,../audio/a/cdo0318usacro0044.mp3,noun
3041,across,əˈkrɑːs,../audio/a/across.mp3,adverb
3042,acrostic,əˈkrɑː.stɪk,../audio/a/usacqui006.mp3,noun
3076,act,ækt,../audio/a/act.mp3,verb
3098,acting,ˈæk.tɪŋ,../audio/a/acting.mp3,noun
3123,actinium,ækˈtɪn.i.əm,../audio/a/cdo0318usacti0046.mp3,noun
3232,action,ˈæk.ʃən,../audio/a/action.mp3,noun
3234,actionable,ˈæk.ʃən.ə.bəl,../audio/a/usacqui007.mp3,adjective
3235,actionably,ˈæk.ʃən.ə.bli,../audio/a/cdo0623usacti0036.mp3,adverb
3238,actioner,ˈæk.ʃən.ɚ,../audio/a/cdo0318usacti0047.mp3,noun
3250,activate,ˈæk.tə.veɪt,../audio/a/activate.mp3,verb
3251,activated,ˈæk.tə.veɪt,../audio/a/activate.mp3,verb
3253,activating,ˈæk.tə.veɪt,../audio/a/activate.mp3,verb
3254,activation,ˌæk.təˈveɪ.ʃən,../audio/a/activation.mp3,noun
3258,active,ˈæk.tɪv,../audio/a/active.mp3,adjective
3259,actively,ˈæk.tɪv.li,../audio/a/actively.mp3,adverb
3263,activism,ˈæk·təˌvɪz·əm,../audio/a/activism.mp3,noun
3265,activist,ˈæk.tə.vɪst,../audio/a/activist.mp3,noun
3269,activity,ækˈtɪv.ə.t̬i,../audio/a/eus70064.mp3,noun
3277,actor,ˈæk.tɚ,../audio/a/actor.mp3,noun
3283,actress,ˈæk.trəs,../audio/a/uscld01818.mp3,noun
3288,actual,ˈæk.tʃu.əl,../audio/a/actual.mp3,adjective
3296,actuality,ˌæk.tʃuˈæl.ə.t̬i,../audio/a/eus70065.mp3,noun
3299,actualize,ˈæk.tʃu.ə.laɪz,../audio/a/cdo0318usactu0050.mp3,verb
3303,actually,ˈæk.tʃu.ə.li,../audio/a/actually.mp3,adverb
3306,actuary,ˈæk.tʃu.er.i,../audio/a/eus75467.mp3,noun
3307,actuarial,ˌæk.tʃuˈer.i.əl,../audio/a/eus00294.mp3,adjective
3312,actuate,ˈæk.tʃu.eɪt,../audio/a/usacqui011.mp3,verb
3313,actuated,ˈæk.tʃu.eɪt,../audio/a/usacqui011.mp3,verb
3315,actuating,ˈæk.tʃu.eɪt,../audio/a/usacqui011.mp3,verb
3316,actuation,ˌæk.tʃuˈeɪ.ʃən,../audio/a/cdo0318usactu0052.mp3,noun
3317,actuator,ˈæk.tʃu.eɪ.t̬ɚ,../audio/a/cdo0318usactu0051.mp3,noun
3336,acuity,əˈkjuː.ə.t̬i,../audio/a/eus70066.mp3,noun
3349,acumen,əˈkjuː.mən,../audio/a/acumen.mp3,noun
3359,acupressure,ˈæk.jə.preʃ.ɚ,../audio/a/eus00297.mp3,noun
3364,acupuncture,ˈæk.jə.pʌŋk.tʃɚ,../audio/a/acupuncture.mp3,noun
3367,acupuncturist,ˈæk.jə.pʌŋk.tʃɚ.ɪst,../audio/a/cdo1121usacup0033.mp3,noun
3379,acute,əˈkjuːt,../audio/a/acute.mp3,adjective
3380,acutely,əˈkjuːt.li,../audio/a/acutely.mp3,adverb
3382,acuteness,əˈkjuːt.nəs,../audio/a/acuteness.mp3,noun
3397,ad,æd,../audio/a/ad.mp3,noun
3398,ada,"",../audio/a/eus00299.mp3,noun
3404,adage,ˈæd.ɪdʒ,../audio/a/adage.mp3,noun
3410,adagio,əˈdɑː.dʒi.oʊ,../audio/a/usacqui013.mp3,noun
3419,adam,ˈæd.əm,../audio/a/usacqui015.mp3,noun
3422,adamancy,ˈæd.ə.mən.si,../audio/a/cdo0623usadam0037.mp3,noun
3424,adamant,ˈæd.ə.mənt,../audio/a/adamant.mp3,adjective
3426,adamantine,ˌæd.əˈmæn.taɪn,../audio/a/cdo0318usadam0053.mp3,adjective
3428,adamantly,ˈæd.ə.mənt.li,../audio/a/adamantly.mp3,adverb
3458,adapt,əˈdæpt,../audio/a/adapt.mp3,verb
3459,adaptability,əˌdæp.təˈbɪl.ə.t̬i,../audio/a/usacqui016.mp3,noun
3460,adaptable,əˈdæp.tə.bəl,../audio/a/adaptable.mp3,adjective
3463,adaptation,ˌæd.əpˈteɪ.ʃən,../audio/a/adaptation.mp3,noun
3468,adapted,əˈdæp.t̬ɪd,../audio/a/usacqui017.mp3,adjective
3470,adapter,əˈdæp.tɚ,../audio/a/usacqui019.mp3,noun
3472,adapting,əˈdæpt,../audio/a/adapt.mp3,verb
3478,adaptive,əˈdæp.tɪv,../audio/a/usacqui018.mp3,adjective
3479,adaptively,əˈdæp.tɪv.li,../audio/a/cdo1121usadap0036.mp3,adverb
3480,adaptiveness,əˈdæp.tɪv.nəs,../audio/a/cdo1121usadap0037.mp3,noun
3503,adc,ˌeɪ.diːˈsiː,../audio/a/usacqui020.mp3,noun
3507,add,æd,../audio/a/ad.mp3,verb
3515,added,ˈæd.ɪd,../audio/a/usa30003.mp3,adjective
3521,addendum,əˈden.dəm,../audio/a/usacqui022.mp3,noun
3523,adder,ˈæd.ɚ,../audio/a/usacqui023.mp3,noun
3529,addy,ˈæd.i,../audio/a/cdo0319usaddy0010.mp3,noun
3534,addict,ˈæd.ɪkt,../audio/a/addict.mp3,noun
3535,addicted,əˈdɪk.tɪd,../audio/a/addicted.mp3,adjective
3538,addiction,əˈdɪk.ʃən,../audio/a/addiction.mp3,noun
3540,addictive,əˈdɪk.tɪv,../audio/a/addictive.mp3,adjective
3542,addictiveness,əˈdɪk.tɪv.nəs,../audio/a/cald4us0022.mp3,noun
3547,adding,æd,../audio/a/ad.mp3,verb
3557,addition,əˈdɪʃ.ən,../audio/a/addition.mp3,noun
3558,additional,əˈdɪʃ.ən.əl,../audio/a/additional.mp3,adjective
3559,additionally,əˈdɪʃ.ən.əl.i,../audio/a/usacqui024.mp3,adverb
3564,additive,ˈæd.ə.t̬ɪv,../audio/a/eus70073.mp3,noun
3571,addle,ˈæd.əl,../audio/a/usacqui025.mp3,verb
3574,addled,ˈæd.əld,../audio/a/usacqui026.mp3,adjective
3586,addling,ˈæd.əl,../audio/a/usacqui025.mp3,verb
3595,address,ˈæd.res,../audio/a/eus70074.mp3,noun
3597,addressable,əˈdres.ə.bəl,../audio/a/cdo0623usaddr0039.mp3,adjective
3598,addressed,əˈdres,../audio/a/address.mp3,verb
3599,addressee,ˌæd.resˈiː,../audio/a/usacqui027.mp3,noun
3605,addressing,əˈdres,../audio/a/address.mp3,verb
3611,adduce,əˈduːs,../audio/a/usacqui028.mp3,verb
3613,adduced,əˈduːs,../audio/a/usacqui028.mp3,verb
3619,adducing,əˈduːs,../audio/a/usacqui028.mp3,verb
3620,adduct,əˈdʌkt,../audio/a/cespus000015.mp3,verb
3623,adduction,əˈdʌk.ʃən,../audio/a/cespus000016.mp3,noun
3625,adductor,əˈdʌk.tɚ,../audio/a/cespus000017.mp3,noun
3695,adenine,ˈæd.ən.iːn,../audio/a/adenine.mp3,noun
3730,adenoid,ˈæd.ən.ɔɪd,../audio/a/usacqui030.mp3,noun
3731,adenoidal,ˌæd.ənˈɔɪ.dəl,../audio/a/usacqui029.mp3,adjective
3790,adenovirus,ˌæd.ɪ.noʊˈvaɪ.rəs,../audio/a/cdo0318usaden0059.mp3,noun
3799,adept,əˈdept,../audio/a/adept.mp3,adjective
3803,adeptly,əˈdept.li,../audio/a/usadept001.mp3,adverb
3807,adequacy,ˈæd.ə.kwə.si,../audio/a/usadept002.mp3,noun
3809,adequate,ˈæd.ə.kwət,../audio/a/adequate.mp3,adjective
3810,adequately,ˈæd.ə.kwət.li,../audio/a/adequately.mp3,adverb
3843,adhere,ədˈhɪr,../audio/a/adhere.mp3,verb
3844,adhered,ədˈhɪr,../audio/a/adhere.mp3,verb
3845,adherence,ədˈhɪr.əns,../audio/a/adherence.mp3,noun
3850,adherent,ədˈhɪr.ənt,../audio/a/adherent.mp3,adjective
3858,adhering,ədˈhɪr,../audio/a/adhere.mp3,verb
3859,adhesion,ədˈhiː.ʒən,../audio/a/eus70078.mp3,noun
3862,adhesive,ədˈhiː.sɪv,../audio/a/adhesive.mp3,noun
3863,adhesively,ədˈhiː.sɪv.li,../audio/a/cdo0623usadhe0041.mp3,adverb
3872,adhocracy,"",../audio/a/cbedus00147.mp3,noun
3876,adiabatic,ˌæd.i.əˈbæt̬.ɪk,../audio/a/adiabatic.mp3,adjective
3921,adieu,əˈduː,../audio/a/cdo0123usadie0008.mp3,exclamation
3938,adios,ˌæd.iˈoʊs,../audio/a/usadept008.mp3,exclamation
3967,adipose,ˈæd.ə.poʊs,../audio/a/usadept009.mp3,adjective
3990,adj,"","",noun
3992,adjacency,əˈdʒeɪ.sən.si,../audio/a/cdo0318usadja0061.mp3,noun
3994,adjacent,əˈdʒeɪ.sənt,../audio/a/adjacent.mp3,adjective
3995,adjacently,əˈdʒeɪ.sənt.li,../audio/a/cdo0623usadja0042.mp3,adverb
4001,adjectival,ˌædʒ.ekˈtaɪ.vəl,../audio/a/eus70079.mp3,adjective
4002,adjectivally,ˌædʒ.ekˈtaɪ.vəl.i,../audio/a/usadept011.mp3,adverb
4003,adjective,ˈædʒ.ek.tɪv,../audio/a/eus70080.mp3,noun
4010,adjoin,əˈdʒɔɪn,../audio/a/usadept012.mp3,verb
4012,adjoined,əˈdʒɔɪn,../audio/a/usadept012.mp3,verb
4015,adjoining,əˈdʒɔɪ.nɪŋ,../audio/a/adjoining.mp3,adjective
4020,adjourn,əˈdʒɝːn,../audio/a/adjourn.mp3,verb
4022,adjourned,əˈdʒɝːn,../audio/a/adjourn.mp3,verb
4023,adjourning,əˈdʒɝːn,../audio/a/adjourn.mp3,verb
4024,adjournment,əˈdʒɝːn.mənt,../audio/a/adjournment.mp3,noun
4029,adjudge,əˈdʒʌdʒ,../audio/a/usadept013.mp3,verb
4031,adjudged,əˈdʒʌdʒ,../audio/a/usadept013.mp3,verb
4034,adjudging,əˈdʒʌdʒ,../audio/a/usadept013.mp3,verb
4037,adjudicate,əˈdʒuː.də.keɪt,../audio/a/adjudicate.mp3,verb
4038,adjudicated,əˈdʒuː.də.keɪt,../audio/a/adjudicate.mp3,verb
4040,adjudicating,əˈdʒuː.də.keɪt,../audio/a/adjudicate.mp3,verb
4041,adjudication,əˌdʒuː.dəˈkeɪ.ʃən,../audio/a/usadept014.mp3,noun
4044,adjudicator,əˈdʒuː.də.keɪ.t̬ɚ,../audio/a/usadept015.mp3,noun
4050,adjunct,ˈædʒ.ʌŋkt,../audio/a/adjunct.mp3,noun
4056,adjuration,ˌædʒ.əˈreɪ.ʃən,../audio/a/cdo0623usadju0043.mp3,noun
4059,adjure,əˈdʒʊr,../audio/a/eus70081.mp3,verb
4060,adjured,əˈdʒʊr,../audio/a/eus70081.mp3,verb
4064,adjuring,əˈdʒʊr,../audio/a/eus70081.mp3,verb
4067,adjust,əˈdʒʌst,../audio/a/adjust.mp3,verb
4069,adjustable,əˈdʒʌs.tə.bəl,../audio/a/adjustable.mp3,adjective
4073,adjusted,əˈdʒʌst,../audio/a/adjust.mp3,verb
4074,adjuster,"",../audio/a/usbp0025.mp3,noun
4076,adjusting,əˈdʒʌst,../audio/a/adjust.mp3,verb
4078,adjustment,əˈdʒʌst.mənt,../audio/a/adjustment.mp3,noun
4081,adjustor,"",../audio/a/cbedus00154.mp3,noun
4089,adjutant,ˈædʒ.ə.tənt,../audio/a/usadept017.mp3,noun
4099,adjuvant,ˈædʒ.ə.vənt,../audio/a/cdo0318usadju0063.mp3,noun
4115,adman,ˈæd.mæn,../audio/a/usadept018.mp3,noun
4131,admin,ˈæd.mɪn,../audio/a/usadept019.mp3,noun
4139,administer,ədˈmɪn.ə.stɚ,../audio/a/administer.mp3,verb
4141,administered,ədˈmɪn.ə.stɚ,../audio/a/administer.mp3,verb
4143,administering,ədˈmɪn.ə.stɚ,../audio/a/administer.mp3,verb
4149,administrate,"",../audio/a/usb00144.mp3,verb
4153,administration,ədˌmɪn.əˈstreɪ.ʃən,../audio/a/administration.mp3,noun
4157,administrative,ædˈmɪn.ɪˌstreɪ.t̬ɪv,../audio/a/cdo0123usadmi0010.mp3,adjective
4158,administratively,ədˈmɪn.ə.strə.t̬ɪv.li,../audio/a/usadept020.mp3,adverb
4159,administrator,ədˈmɪn.ə.streɪ.t̬ɚ,../audio/a/administrator.mp3,noun
4167,admirable,ˈæd.mə.rə.bəl,../audio/a/eus70083.mp3,adjective
4169,admirably,ˈæd.mə.rə.bli,../audio/a/usa30005.mp3,adverb
4170,admiral,ˈæd.mər.əl,../audio/a/admiral.mp3,noun
4174,admiralty,ˈæd.mər.əl.ti,../audio/a/cdo1121usadmi0043.mp3,noun
4177,admiration,ˌæd.məˈreɪ.ʃən,../audio/a/admiration.mp3,noun
4182,admire,ədˈmaɪr,../audio/a/admire.mp3,verb
4183,admired,ədˈmaɪr,../audio/a/admire.mp3,verb
4185,admirer,ədˈmaɪr.ɚ,../audio/a/admirer.mp3,noun
4188,admiring,ədˈmaɪr.ɪŋ,../audio/a/usadept022.mp3,adjective
4189,admiringly,ədˈmaɪr.ɪŋ.li,../audio/a/usadept023.mp3,adverb
4192,admissibility,ədˌmɪs.əˈbɪl.ə.t̬i,../audio/a/eus70085.mp3,noun
4193,admissible,ədˈmɪs.ə.bəl,../audio/a/eus70086.mp3,adjective
4196,admission,ədˈmɪʃ.ən,../audio/a/admission.mp3,noun
4197,admissions,ədˈmɪʃ·ənz,../audio/a/cus00030.mp3,phrase
4201,admit,ədˈmɪt,../audio/a/admit.mp3,verb
4204,admittance,ədˈmɪt̬.əns,../audio/a/admittance.mp3,noun
4208,admittedly,ədˈmɪt̬.ɪd.li,../audio/a/admittedly.mp3,adverb
4221,admixture,ədˈmɪks.tʃɚ,../audio/a/usadept026.mp3,noun
4223,admonish,ədˈmɑː.nɪʃ,../audio/a/admonish.mp3,verb
4224,admonished,ədˈmɑː.nɪʃ,../audio/a/admonish.mp3,verb
4227,admonishing,ədˈmɑː.nɪʃ.ɪŋ,../audio/a/cdo0623usadmo0044.mp3,adjective
4228,admonishingly,ədˈmɑː.nɪʃ.ɪŋ.li,../audio/a/cdo0623usadmo0045.mp3,adverb
4231,admonition,ˌæd.məˈnɪʃ.ən,../audio/a/admonition.mp3,noun
4238,admonitory,ədˈmɑː.nə.tɔːr.i,../audio/a/usadept027.mp3,adjective
4257,adnexal,ædˈnek.səl,../audio/a/cespus000020.mp3,adjective
4267,ado,əˈduː,../audio/a/ado.mp3,noun
4268,adobe,əˈdoʊ.bi,../audio/a/adobe.mp3,noun
4275,adolescence,ˌæd.əˈles.əns,../audio/a/adolescence.mp3,noun
4277,adolescent,ˌæd.əˈles.ənt,../audio/a/adolescent.mp3,noun
4278,adolescently,ˌæd.əˈles.ənt.li,../audio/a/cdo0623usadol0046.mp3,adverb
4294,adonis,əˈdɑː.nɪs,../audio/a/usadept029.mp3,noun
4305,adopt,əˈdɑːpt,../audio/a/adopt.mp3,verb
4308,adoptable,əˈdɑːp.tə.bəl,../audio/a/cdo0622usadop0009.mp3,adjective
4311,adopted,əˈdɑːp.tɪd,../audio/a/usadept030.mp3,adjective
4313,adoptee,ə.dɑːpˈtiː,../audio/a/cdo1121usadop0044.mp3,noun
4315,adopter,"",../audio/a/usbp0027.mp3,noun
4320,adopting,əˈdɑːpt,../audio/a/adopt.mp3,verb
4321,adoption,əˈdɑːp.ʃən,../audio/a/adoption.mp3,noun
4327,adoptive,əˈdɑːp.tɪv,../audio/a/adoptive.mp3,adjective
4332,adorable,əˈdɔːr.ə.bəl,../audio/a/adorable.mp3,adjective
4334,adorably,əˈdɔːr.ə.bli,../audio/a/cdo0623usador0047.mp3,adverb
4339,adoration,ˌæd.əˈreɪ.ʃən,../audio/a/adoration.mp3,noun
4341,adore,əˈdɔːr,../audio/a/adore.mp3,verb
4342,adored,əˈdɔːr,../audio/a/adore.mp3,verb
4347,adoring,əˈdɔːr.ɪŋ,../audio/a/usadori001.mp3,adjective
4348,adoringly,əˈdɔːr.ɪŋ.li,../audio/a/cald4us0025.mp3,adverb
4349,adorn,əˈdɔːrn,../audio/a/adorn.mp3,verb
4351,adorned,əˈdɔːrn,../audio/a/adorn.mp3,verb
4354,adorning,əˈdɔːrn,../audio/a/adorn.mp3,verb
4356,adornment,əˈdɔːrn.mənt,../audio/a/adornment.mp3,noun
4392,adrenal,əˈdriː.nəl,../audio/a/cdo0318usadre0066.mp3,adjective
4394,adrenalectomy,əˌdriː.nəlˈek.tə.mi,../audio/a/cespus000022.mp3,noun
4399,adrenalin,əˈdren.əl.ɪn,../audio/a/adrenaline.mp3,noun
4400,adrenaline,əˈdren·əl·ən,../audio/a/adrenaline.mp3,noun
4412,adrenocortical,əˌdriː.noʊˈkɔr.t̬ə.kəl,../audio/a/cespus000023.mp3,adjective
4430,adrift,əˈdrɪft,../audio/a/adrift.mp3,adjective
4433,adroit,əˈdrɔɪt,../audio/a/adroit.mp3,adjective
4436,adroitly,əˈdrɔɪt.li,../audio/a/adroitly.mp3,adverb
4437,adroitness,əˈdrɔɪt.nəs,../audio/a/usadori002.mp3,noun
4444,ads,"",../audio/a/cbedus00165.mp3,noun
4462,adsorb,ædˈzɔːb,../audio/a/eus40041.mp3,verb
4468,adsorbent,ædˈzɔː.bənt,../audio/a/eus40042.mp3,adjective
4472,adsorption,ædˈzɔːpʃən,../audio/a/eus40043.mp3,noun
4493,adulate,ˈædʒ.ə.leɪt,../audio/a/cdo0318usadul0067.mp3,verb
4499,adulatory,ˈædʒ.əl.ə.tɔːr.i,../audio/a/usadori004.mp3,adjective
4505,adult,ˈæd.ʌlt,../audio/a/adult.mp3,noun
4509,adulterate,əˈdʌl.tə.reɪt,../audio/a/eus70089.mp3,verb
4510,adulterated,əˈdʌl.tə.reɪ.t̬ɪd,../audio/a/usadori005.mp3,adjective
4514,adulterating,əˈdʌl.tə.reɪt,../audio/a/eus70089.mp3,verb
4515,adulteration,əˌdʌl.təˈreɪ.ʃən,../audio/a/eus70090.mp3,noun
4518,adulterer,əˈdʌl.tɚ.ɚ,../audio/a/eus70091.mp3,noun
4520,adulteress,əˈdʌl.tɚ.əs,../audio/a/eus70092.mp3,noun
4522,adultery,əˈdʌl.tɚ.i,../audio/a/eus70094.mp3,noun
4526,adulterous,əˈdʌl.tɚ.əs,../audio/a/eus70093.mp3,adjective
4529,adulthood,ˈæd.ʌlt.hʊd,../audio/a/adulthood.mp3,noun
4540,adumbrate,ˈæd.əm.breɪt,../audio/a/usadori007.mp3,verb
4541,adumbrated,ˈæd.əm.breɪt,../audio/a/usadori007.mp3,verb
4543,adumbrating,ˈæd.əm.breɪt,../audio/a/usadori007.mp3,verb
4544,adumbration,ˌæd.əmˈbreɪ.ʃən,../audio/a/usadori008.mp3,noun
4562,adv,"","",noun
4564,advance,ədˈvæns,../audio/a/advance.mp3,verb
4566,advanced,ədˈvænst,../audio/a/advanced.mp3,adjective
4568,advancement,ədˈvæns.mənt,../audio/a/advancement.mp3,noun
4570,advancer,ədˈvænsər,../audio/a/cbedus00174.mp3,noun
4573,advancing,ədˈvæn.sɪŋ,../audio/a/cus00031.mp3,adjective
4576,advantage,ədˈvæn.t̬ɪdʒ,../audio/a/eus70095.mp3,noun
4577,advantaged,ədˈvæn.t̬ɪdʒd,../audio/a/cdo0623usadva0050.mp3,adjective
4578,advantageous,ˌæd.vænˈteɪ.dʒəs,../audio/a/advantageous.mp3,adjective
4579,advantageously,ˌæd.vænˈteɪ.dʒəs.li,../audio/a/usadori010.mp3,adverb
4586,advection,ədˈvek.ʃən,../audio/a/cdo0318usadve0069.mp3,noun
4596,advent,ˈæd.vent,../audio/a/advent.mp3,noun
4599,adventist,ˈæd.ven.tɪst,../audio/a/usadori011.mp3,noun
4603,adventitious,ˌæd.vənˈtɪʃ.əs,../audio/a/usadori012.mp3,adjective
4604,adventitiously,ˌæd.vənˈtɪʃ.əs.li,../audio/a/usadori013.mp3,adverb
4611,adventure,ədˈven.tʃɚ,../audio/a/eus70096.mp3,noun
4615,adventurer,ədˈven.tʃɚ.ɚ,../audio/a/adventurer.mp3,noun
4630,adventurous,ədˈven.tʃɚ.əs,../audio/a/adventurous.mp3,adjective
